THA939319HG212866,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,17,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931Z6G21286F,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,18,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931ALV21286H,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,19,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931CX4212867,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,20,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931UHP21286E,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,21,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931ZHK21286D,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,22,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931CW021286E,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,23,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93930333212862,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,24,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA939309K721286C,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,25,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931H3Q21286Y,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,26,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931BWF212860,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,27,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93930R2H212863,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,28,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931WP621286B,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,29,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931AES212864,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,30,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA939317T521286P,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,31,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA9393181P21286E,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,32,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93930QFC212864,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,33,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931F9C21286U,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,34,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA9393233K21286E,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,35,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931YBK21286Y,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,36,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93930NGX21286J,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,37,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93930W7A21286Q,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,38,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA939321ZN21286R,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,39,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA9393098Z21286K,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,40,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931AJV21286P,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,41,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA939321ST212867,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,42,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931A9L21286R,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,43,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931GKQ21286K,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,44,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931UHC21286R,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,45,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931WP421286D,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,46,RGOZ-888,191130568,NG,OK,AVI1,NG,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931BX121286B,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,47,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA93931YRH21286S,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,48,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
THA9393000J21286Z,AVI1-F-TRAY888A-003,AVI2-B-TRAY888A-002,49,RGOZ-888,191130568,OK,OK,AVI1,OK,OK,X2-34-201,s027698,11/21/2019 10:14,11/21/2019 10:17,0.19.1120.0,AVI2,OK,OK,X2-34-202,s042010,11/21/2019 10:16,11/21/2019 10:23,0.19.1120.0
